A290520,신도기연
A290550,디케이티
A290650,엘앤씨바이오
A290660,네오펙트
A290670,대보마그네틱
A290690,소룩스
A290720,푸드나무
A290740,액트로
A291230,삼성스팩2호
A291650,압타머사이언스
A293490,카카오게임즈
A293580,나우IB
A293780,압타바이오
A294090,이오플로우
A294140,레몬
A294630,서남
A297090,씨에스베어링
A297570,알로이스
A297890,엘이티
A298060,에스씨엠생명과학
A298380,에이비엘바이오
A298540,더네이쳐홀딩스
A299030,하나기술
A299170,더블유에스아이
A299660,셀리드
A299900,위지윅스튜디오
A299910,베스파
A300080,플리토
A300120,라온피플
A301300,바이브컴퍼니
A302430,이노메트리
A302550,리메드
A303030,지니틱스
A304100,솔트룩스
A304840,피플바이오
A305090,마이크로디지탈
A306040,에스제이그룹
A306620,네온테크
A307070,SK4호스팩
A307160,하나머스트제6호스팩
A307180,아이엘사이언스
A307280,원바이오젠
A307750,국전약품
A307870,상상인이안1호스팩
A307930,컴퍼니케이
A308100,까스텔바작
A309930,오하임아이엔티
A310200,애니플러스
A310840,엔에이치스팩13호
A310870,한국제8호스팩
A311270,키움제5호스팩
A311390,네오크레마
A311690,천랩
A312610,에이에프더블류
A313750,유안타제4호스팩
A313760,윌링스
A314130,지놈앤컴퍼니
A314930,바이오다인
A317030,케이비17호스팩
A317120,라닉스
A317240,TS트릴리온
A317320,한화에스비아이스팩
A317330,덕산테코피아
A317530,캐리소프트
A317690,퀀타매트릭스
A317770,슈프리마아이디
A317830,에스피시스템스
A317850,대모
A317870,엔바이오니아
A318000,한국바이오젠
A318010,팜스빌
A318020,포인트모바일
A318410,비비씨
A319400,현대무벡스
A319660,피에스케이
A320000,윈텍
A321260,유진스팩4호
A321550,티움바이오
A321820,와이더플래닛
A322180,티라유텍
A322310,오로스테크놀로지
A322510,제이엘케이
A322780,코퍼스코리아
A323210,이베스트이안스팩1호
A323230,엠에프엠코리아
A323280,신영스팩5호
A323940,케이비제18호스팩
A323990,박셀바이오
A327260,메탈라이프
A328380,미래에셋대우스팩3호
A329560,상상인이안제2호스팩
A330350,위더스제약
A330860,네패스아크
A330990,케이비제19호스팩
A331380,유진스팩5호
A331520,교보9호스팩
A331920,셀레믹스
A332290,대신밸런스제7호스팩
A332370,아이디피
A332570,와이팜
A332710,하나금융14호스팩
A333050,신한제6호스팩
A333430,미래에셋대우스팩4호
A334970,프레스티지바이오로직스
A335810,프리시젼바이오
A335870,IBKS제12호스팩
A335890,비올
A336060,유안타제5호스팩
A336570,대신밸런스제8호스팩
A337450,SK5호스팩
A337930,브랜드엑스코퍼레이션
A338220,뷰노
A339950,아이비김영
A340120,하이제5호스팩
A340350,SK6호스팩
A340360,유안타제6호스팩
A340440,한화플러스제1호스팩
A340570,티앤엘
A340930,유일에너테크
A341160,하나금융15호스팩
A342550,케이비제20호스팩
A343510,하나금융16호스팩
A344050,신영스팩6호
A347000,센코
A347140,케이프이에스제4호
A347740,피엔케이피부임상연구센타
A347770,핌스
A347860,알체라
A347890,엠투아이
A348030,모비릭스
A348150,고바이오랩
A348210,넥스틴
A348350,위드텍
A349720,이베스트스팩5호
A351320,IBKS제14호스팩
A351340,IBKS제13호스팩
A352700,씨앤투스성진
A352770,클리노믹스
A352940,인바이오
A353060,에이치엠씨제5호스팩
A353070,에이치엠씨제4호스팩
A353190,엔에이치스팩16호
A353490,미래에셋대우스팩 5호
A353810,이지바이오
A354200,엔젠바이오
A355150,교보10호스팩
A356860,티엘비
A356890,싸이버원
A357550,석경에이티
A357780,솔브레인
A359090,엔에이치스팩17호
A363260,하나금융17호스팩
A365590,엔에이치스팩18호
A366330,신한제7호스팩
A367340,DB금융스팩8호
A367360,DB금융스팩9호
A367460,유안타제7호스팩
A368770,한국9호스팩
A369370,대신밸런스제9호스팩
A372290,하나머스트7호스팩
A373200,IBKS제15호스팩
A900070,글로벌에스엠
A900080,에스앤씨엔진그룹
A900100,뉴프라이드
A900110,이스트아시아홀딩스
A900120,씨케이에이치
A900250,크리스탈신소재
A900260,로스웰
A900270,헝셩그룹
A900280,골든센츄리
A900290,GRT
A900300,오가닉티코스메틱
A900310,컬러레이
A900340,윙입푸드
A950110,SBI핀테크솔루션즈
A950130,엑세스바이오
A950140,잉글우드랩
A950160,코오롱티슈진
A950170,JTC
A950180,SNK
A950190,미투젠
A950200,소마젠(Reg.S)
A950220,네오이뮨텍(Reg.S)
